,data_representations,K1,B,factors,regularization,iterations,alpha,precision_at_k,map_at_k,ndcg_at_k,number_of_skills
781,bm25,100.0,0.6,3,0.02,15,2,0.41731552560633667,0.3089018464279917,0.4005300172974562,735
782,bm25,100.0,0.6,3,0.02,30,1,0.42259019696788885,0.31416351271007603,0.40567265358428406,735
783,bm25,100.0,0.6,3,0.02,30,2,0.4210732457993148,0.31454841801440214,0.4068170515940082,735
784,bm25,100.0,0.6,3,0.02,45,1,0.42270729298662424,0.3142134685014111,0.405797899815503,735
785,bm25,100.0,0.6,3,0.02,45,2,0.42177767501047947,0.315806344862455,0.40815368993048384,735
786,bm25,100.0,0.6,3,0.03,15,1,0.42317437161423255,0.3151836387835042,0.4072214323901326,735
787,bm25,100.0,0.6,3,0.03,15,2,0.41625870497607786,0.30864605160557296,0.40039884143426674,735
788,bm25,100.0,0.6,3,0.03,30,1,0.42259019696788885,0.31420064798859054,0.4056930116877984,735
789,bm25,100.0,0.6,3,0.03,30,2,0.4206043123000495,0.31429631982755935,0.40653939353886626,735
790,bm25,100.0,0.6,3,0.03,45,1,0.4225899909338383,0.314129035783733,0.405728662307581,735
791,bm25,100.0,0.6,3,0.03,45,2,0.4217774004594391,0.31596064012019853,0.4082114383044738,735
792,bm25,100.0,0.6,4,0.005,15,1,0.44252668891571745,0.33035180559537186,0.42520590653400675,735
793,bm25,100.0,0.6,4,0.005,15,2,0.45414310496479066,0.3437581048264843,0.4374319832219523,735
794,bm25,100.0,0.6,4,0.005,30,1,0.44992867982981843,0.33987531068322996,0.43461047117583274,735
795,bm25,100.0,0.6,4,0.005,30,2,0.45202974760830683,0.3405423833373331,0.434342612299779,735
796,bm25,100.0,0.6,4,0.005,45,1,0.45274056194115275,0.34168345958463064,0.4367248531710719,735
797,bm25,100.0,0.6,4,0.005,45,2,0.45414805502199834,0.34377474297930216,0.438866887813229,735
798,bm25,100.0,0.6,4,0.01,15,1,0.44299644816410255,0.3310155352377041,0.4258661448266163,735
799,bm25,100.0,0.6,4,0.01,15,2,0.45402600894605527,0.34373893566627084,0.4374212469557531,735
800,bm25,100.0,0.6,4,0.01,30,1,0.44992854255429826,0.3397741266522643,0.4344856564646092,735
801,bm25,100.0,0.6,4,0.01,30,2,0.45238241003093005,0.34053929861149923,0.43445066516765163,735
802,bm25,100.0,0.6,4,0.01,45,1,0.4529748912541437,0.34170651826286175,0.43684687138837575,735
803,bm25,100.0,0.6,4,0.01,45,2,0.45414805502199834,0.34372699762121195,0.4388240958953508,735
804,bm25,100.0,0.6,4,0.02,15,1,0.4425268954335581,0.33033045098501657,0.4251484337030501,735
805,bm25,100.0,0.6,4,0.02,15,2,0.4539089129273199,0.343683341063329,0.43740952834492985,735
806,bm25,100.0,0.6,4,0.02,30,1,0.4498114465355629,0.3398148173366331,0.4345282375555983,735
807,bm25,100.0,0.6,4,0.02,30,2,0.45050468187253123,0.3396314019572655,0.4329965876754618,735
808,bm25,100.0,0.6,4,0.02,45,1,0.45274056194115275,0.34168345958463064,0.4367248531710719,735
809,bm25,100.0,0.6,4,0.02,45,2,0.45403095900326296,0.34391194305041034,0.4389009322711228,735
810,bm25,100.0,0.6,4,0.03,15,1,0.4424105562438651,0.33002054356308647,0.42501872023454296,735
811,bm25,100.0,0.6,4,0.03,15,2,0.4540257337505289,0.3434480777391519,0.43719319804440016,735
812,bm25,100.0,0.6,4,0.03,30,1,0.450280242437065,0.3398470592794266,0.43471898651654445,735
813,bm25,100.0,0.6,4,0.03,30,2,0.450387240366957,0.34095369408130277,0.4347915939112972,735
814,bm25,100.0,0.6,4,0.03,45,1,0.4523892738849467,0.3414822399868594,0.43647442439906625,735
815,bm25,100.0,0.6,4,0.03,45,2,0.45332755923772955,0.3435562211478266,0.4383864102315522,735
816,bm25,100.0,0.6,5,0.005,15,1,0.4697403743931954,0.3565553161272387,0.4550496604510414,735
817,bm25,100.0,0.6,5,0.005,15,2,0.46845190910032136,0.35457694515952065,0.4517044960810006,735
818,bm25,100.0,0.6,5,0.005,30,1,0.46962327837446,0.3563557532404745,0.45494783212963164,735
819,bm25,100.0,0.6,5,0.005,30,2,0.46845190910032136,0.3541905090906685,0.45146984924030314,735
820,bm25,100.0,0.6,5,0.005,45,1,0.46962327837446,0.3563859983315716,0.454960405259468,735
821,bm25,100.0,0.6,5,0.005,45,2,0.46856900511905675,0.35420237290587725,0.45154128595398924,735
822,bm25,100.0,0.6,5,0.01,15,1,0.46974051166871555,0.3565374642473178,0.45502591866564224,735
823,bm25,100.0,0.6,5,0.01,15,2,0.468334813081586,0.35452389476164264,0.45157866175061895,735
824,bm25,100.0,0.6,5,0.01,30,1,0.46962327837446,0.3563557532404745,0.45494783212963164,735
825,bm25,100.0,0.6,5,0.01,30,2,0.46845190910032136,0.3541905090906685,0.45146984924030314,735
826,bm25,100.0,0.6,5,0.01,45,1,0.46962327837446,0.3563859983315716,0.454960405259468,735
827,bm25,100.0,0.6,5,0.01,45,2,0.46856900511905675,0.35420237290587725,0.45154128595398924,735
828,bm25,100.0,0.6,5,0.02,15,1,0.46962327837446,0.3564204962479969,0.45488956005359266,735
829,bm25,100.0,0.6,5,0.02,15,2,0.46821771706285065,0.354462444717434,0.4515124541947773,735
830,bm25,100.0,0.6,5,0.02,30,1,0.4697403743931954,0.35646185403623054,0.455017436945288,735
831,bm25,100.0,0.6,5,0.02,30,2,0.46845190910032136,0.35417459397130513,0.4514619642151942,735
832,bm25,100.0,0.6,5,0.02,45,1,0.4696233471329904,0.3563647226269186,0.45496022209145764,735
833,bm25,100.0,0.6,5,0.02,45,2,0.46856900511905675,0.35420237290587725,0.45154128595398924,735
834,bm25,100.0,0.6,5,0.03,15,1,0.4695061823557247,0.3563568357705432,0.4548199552379362,735
835,bm25,100.0,0.6,5,0.03,15,2,0.4679835250253799,0.3543174402965675,0.45136077148505915,735
836,bm25,100.0,0.6,5,0.03,30,1,0.46985767644598136,0.3565040703950696,0.4550866744532101,735
837,bm25,100.0,0.6,5,0.03,30,2,0.46845190910032136,0.3541587209554321,0.45145410004994,735
838,bm25,100.0,0.6,5,0.03,45,1,0.4696233471329904,0.356329542327886,0.4549367887605353,735
839,bm25,100.0,0.6,5,0.03,45,2,0.46856900511905675,0.35420237290587725,0.45154128595398924,735
840,bm25,100.0,0.6,6,0.005,15,1,0.48100248353586633,0.3672974395557934,0.4681154513465932,735
841,bm25,100.0,0.6,6,0.005,15,2,0.4806551859803145,0.36615010951778604,0.4656370251386036,735
842,bm25,100.0,0.6,6,0.005,30,1,0.48452147700795206,0.3701495166674604,0.47073703350559626,735
843,bm25,100.0,0.6,6,0.005,30,2,0.48394026510954224,0.3673319792379156,0.46725280062915797,735
844,bm25,100.0,0.6,6,0.005,45,1,0.48381876329777673,0.3698935885520952,0.47041961038365976,735
845,bm25,100.0,0.6,6,0.005,45,2,0.48335409807448093,0.36781105517092677,0.4675707781315738,735
846,bm25,100.0,0.6,6,0.01,15,1,0.4811195795546017,0.36730743685941103,0.46809725085053067,735
847,bm25,100.0,0.6,6,0.01,15,2,0.4805384337549401,0.3661681490912828,0.46563006319998107,735
848,bm25,100.0,0.6,6,0.01,30,1,0.48452147700795206,0.370131879983157,0.4707245934247529,735
849,bm25,100.0,0.6,6,0.01,30,2,0.4838231690908069,0.3673216175821075,0.46722396782020825,735
850,bm25,100.0,0.6,6,0.01,45,1,0.48381876329777673,0.3698935885520952,0.47041961038365976,735
851,bm25,100.0,0.6,6,0.01,45,2,0.48335409807448093,0.36781105517092677,0.4675707781315738,735
852,bm25,100.0,0.6,6,0.02,15,1,0.4812370877221407,0.36756434849535113,0.4684368772047594,735
853,bm25,100.0,0.6,6,0.02,15,2,0.4807729686181915,0.3661389781059424,0.46544807398635835,735
854,bm25,100.0,0.6,6,0.02,30,1,0.4842870104194409,0.3699814184821208,0.47059479489391676,735
855,bm25,100.0,0.6,6,0.02,30,2,0.48358842795125534,0.367324680227559,0.46718878883070314,735
856,bm25,100.0,0.6,6,0.02,45,1,0.48393585931651206,0.36991480871124643,0.47048921519931614,735
857,bm25,100.0,0.6,6,0.02,45,2,0.48335409807448093,0.3678393954981177,0.4675897807215145,735
858,bm25,100.0,0.6,6,0.03,15,1,0.4817062964169324,0.36792898375337485,0.4688009469555854,735
859,bm25,100.0,0.6,6,0.03,15,2,0.48030403479668315,0.36618762875523825,0.465375065338432,735
860,bm25,100.0,0.6,6,0.03,30,1,0.4842870104194409,0.3699624284570456,0.4705667241821924,735
861,bm25,100.0,0.6,6,0.03,30,2,0.48323700261952907,0.36713968143922937,0.4669358741905353,735
862,bm25,100.0,0.6,6,0.03,45,1,0.48393585931651206,0.36996078572274066,0.47046565755364095,735
863,bm25,100.0,0.6,6,0.03,45,2,0.4833539607989607,0.3678342588722915,0.46759784988634745,735
864,bm25,100.0,0.8,1,0.005,15,1,0.4198872904162256,0.3161824126527194,0.40177277290676905,735
865,bm25,100.0,0.8,1,0.005,15,2,0.4313791945904194,0.32546234913793404,0.413893793926738,735
866,bm25,100.0,0.8,1,0.005,30,1,0.4198872904162256,0.31596844271461155,0.40162237645658827,735
867,bm25,100.0,0.8,1,0.005,30,2,0.4313791945904194,0.32546234913793404,0.413893793926738,735
868,bm25,100.0,0.8,1,0.005,45,1,0.4198872904162256,0.31596844271461155,0.40162237645658827,735
869,bm25,100.0,0.8,1,0.005,45,2,0.4313791945904194,0.32546234913793404,0.413893793926738,735
870,bm25,100.0,0.8,1,0.01,15,1,0.4201220322002631,0.31626960611320987,0.40191577571604686,735
871,bm25,100.0,0.8,1,0.01,15,2,0.4313791945904194,0.32546234913793404,0.413893793926738,735
872,bm25,100.0,0.8,1,0.01,30,1,0.4198872904162256,0.31596844271461155,0.40162237645658827,735
873,bm25,100.0,0.8,1,0.01,30,2,0.4313791945904194,0.32546234913793404,0.413893793926738,735
874,bm25,100.0,0.8,1,0.01,45,1,0.4198872904162256,0.31596844271461155,0.40162237645658827,735
875,bm25,100.0,0.8,1,0.01,45,2,0.4313791945904194,0.32546234913793404,0.413893793926738,735
876,bm25,100.0,0.8,1,0.02,15,1,0.4201220322002631,0.31626960611320987,0.40191577571604686,735
877,bm25,100.0,0.8,1,0.02,15,2,0.4313791945904194,0.32546234913793404,0.413893793926738,735
878,bm25,100.0,0.8,1,0.02,30,1,0.4198872904162256,0.31596844271461155,0.40162237645658827,735
879,bm25,100.0,0.8,1,0.02,30,2,0.4313791945904194,0.32546234913793404,0.413893793926738,735
880,bm25,100.0,0.8,1,0.02,45,1,0.4198872904162256,0.31596844271461155,0.40162237645658827,735
881,bm25,100.0,0.8,1,0.02,45,2,0.4313791945904194,0.32546234913793404,0.413893793926738,735
882,bm25,100.0,0.8,1,0.03,15,1,0.4201220322002631,0.31626960611320987,0.40191577571604686,735
883,bm25,100.0,0.8,1,0.03,15,2,0.4313791945904194,0.32546234913793404,0.413893793926738,735
884,bm25,100.0,0.8,1,0.03,30,1,0.4198872904162256,0.31596844271461155,0.40162237645658827,735
885,bm25,100.0,0.8,1,0.03,30,2,0.4313791945904194,0.32546234913793404,0.413893793926738,735
886,bm25,100.0,0.8,1,0.03,45,1,0.4198872904162256,0.31596844271461155,0.40162237645658827,735
887,bm25,100.0,0.8,1,0.03,45,2,0.4313791945904194,0.32546234913793404,0.413893793926738,735
888,bm25,100.0,0.8,2,0.005,15,1,0.3944426935921804,0.2859508492944146,0.3766369111678422,735
889,bm25,100.0,0.8,2,0.005,15,2,0.40147848840016137,0.2903591860852454,0.38106236538604,735
890,bm25,100.0,0.8,2,0.005,30,1,0.3944426248336501,0.2859334641201434,0.3766416495657167,735
891,bm25,100.0,0.8,2,0.005,30,2,0.4010094861423658,0.2900697526519279,0.38073209454789314,735
892,bm25,100.0,0.8,2,0.005,45,1,0.39455999572566886,0.2859798898897289,0.37670822724848774,735
893,bm25,100.0,0.8,2,0.005,45,2,0.4010094861423658,0.2900609110423827,0.38073068054056086,735
894,bm25,100.0,0.8,2,0.01,15,1,0.3944426935921804,0.2859866980646428,0.3766732817578194,735
895,bm25,100.0,0.8,2,0.01,15,2,0.40147848840016137,0.29033266088630644,0.3810498923076346,735
896,bm25,100.0,0.8,2,0.01,30,1,0.3944426248336501,0.28594407419971907,0.3766495345908257,735
897,bm25,100.0,0.8,2,0.01,30,2,0.40112671943662137,0.2901120806942559,0.3808015152238256,735
898,bm25,100.0,0.8,2,0.01,45,1,0.39455999572566886,0.2859798898897289,0.37670822724848774,735
899,bm25,100.0,0.8,2,0.01,45,2,0.4010094861423658,0.2900609110423827,0.38073068054056086,735
900,bm25,100.0,0.8,2,0.02,15,1,0.3945597896109158,0.28602390351564133,0.3767304464926323,735
901,bm25,100.0,0.8,2,0.02,15,2,0.40147848840016137,0.290316745766943,0.3810420072825257,735
902,bm25,100.0,0.8,2,0.02,30,1,0.3944426248336501,0.28594407419971907,0.3766495345908257,735
903,bm25,100.0,0.8,2,0.02,30,2,0.40112671943662137,0.2901120806942559,0.3808015152238256,735
904,bm25,100.0,0.8,2,0.02,45,1,0.39455999572566886,0.2859904999693045,0.3767161122735968,735
905,bm25,100.0,0.8,2,0.02,45,2,0.4010094861423658,0.2900609110423827,0.38073068054056086,735
906,bm25,100.0,0.8,2,0.03,15,1,0.3945597896109158,0.2860149908596698,0.37671787336279594,735
907,bm25,100.0,0.8,2,0.03,15,2,0.40147848840016137,0.290311454761652,0.3810341431172715,735
908,bm25,100.0,0.8,2,0.03,30,1,0.3944426248336501,0.28594407419971907,0.3766495345908257,735
909,bm25,100.0,0.8,2,0.03,30,2,0.40112671943662137,0.2901120806942559,0.3808015152238256,735
910,bm25,100.0,0.8,2,0.03,45,1,0.39455999572566886,0.2860011951564702,0.37672406054757024,735
911,bm25,100.0,0.8,2,0.03,45,2,0.4010094861423658,0.29002573074335014,0.38070724720963856,735
912,bm25,100.0,0.8,3,0.005,15,1,0.4251809477992472,0.3141253338032454,0.40481756780339256,735
913,bm25,100.0,0.8,3,0.005,15,2,0.4150911121886292,0.3032042547073398,0.39735564849327465,735
914,bm25,100.0,0.8,3,0.005,30,1,0.4264663277371105,0.31399399137505435,0.40416999728248537,735
915,bm25,100.0,0.8,3,0.005,30,2,0.4210716661226173,0.3113889309033994,0.4036705470814292,735
916,bm25,100.0,0.8,3,0.005,45,1,0.4258807098841233,0.3138534796143114,0.4035080147891092,735
917,bm25,100.0,0.8,3,0.005,45,2,0.4227133437465129,0.31206383255049996,0.40455717432538946,735
918,bm25,100.0,0.8,3,0.01,15,1,0.4254141074100549,0.3135758747199192,0.4051976271622032,735
919,bm25,100.0,0.8,3,0.01,15,2,0.41532537266238734,0.30373867098269003,0.3976775221507729,735
920,bm25,100.0,0.8,3,0.01,30,1,0.4250611755122861,0.3121360590774669,0.4027313388684817,735
921,bm25,100.0,0.8,3,0.01,30,2,0.4209547073794022,0.3113252559198084,0.4034988721483351,735
922,bm25,100.0,0.8,3,0.01,45,1,0.4259976686273384,0.31388845358031986,0.40380857825255123,735
923,bm25,100.0,0.8,3,0.01,45,2,0.422479014433522,0.3120038537893718,0.4044354777193787,735
924,bm25,100.0,0.8,3,0.02,15,1,0.4180223599207948,0.3083406957033922,0.40116455241782367,735
925,bm25,100.0,0.8,3,0.02,15,2,0.4157954066225088,0.3040239828260917,0.39827930405384654,735
926,bm25,100.0,0.8,3,0.02,30,1,0.42178138942802035,0.31083467070414283,0.40106330437703497,735
927,bm25,100.0,0.8,3,0.02,30,2,0.42095457010388204,0.3114294901274909,0.4035441060798507,735
928,bm25,100.0,0.8,3,0.02,45,1,0.42658314872101527,0.31456351989331727,0.4049803670603548,735
929,bm25,100.0,0.8,3,0.02,45,2,0.42259611045225737,0.31208519773278465,0.4045175556134405,735
930,bm25,100.0,0.8,3,0.03,15,1,0.4193158466035207,0.3087479617072562,0.4031307302425988,735
931,bm25,100.0,0.8,3,0.03,15,2,0.41544370617595855,0.30388292527621724,0.3980848192412417,735
932,bm25,100.0,0.8,3,0.03,30,1,0.425178546726548,0.3138985308537345,0.40448827926502046,735
933,bm25,100.0,0.8,3,0.03,30,2,0.42083747408514666,0.31133930445109825,0.4034823862893033,735
934,bm25,100.0,0.8,3,0.03,45,1,0.4252894564826365,0.31514548061355485,0.4065856273439109,735
935,bm25,100.0,0.8,3,0.03,45,2,0.42259611045225737,0.31215946828981384,0.40459184591204506,735
936,bm25,100.0,0.8,4,0.005,15,1,0.4485167289622808,0.33756988184869796,0.43269529851468,735
937,bm25,100.0,0.8,4,0.005,15,2,0.45074237398991573,0.33851373477564606,0.4329485692578908,735
938,bm25,100.0,0.8,4,0.005,30,1,0.45063125650658115,0.3383017388086649,0.43439672764840803,735
939,bm25,100.0,0.8,4,0.005,30,2,0.4543822535867344,0.34154771661091876,0.4366341057460619,735
940,bm25,100.0,0.8,4,0.005,45,1,0.4562551606619981,0.3427030375531414,0.43886416252671323,735
941,bm25,100.0,0.8,4,0.005,45,2,0.45544174734065307,0.3428558817258948,0.4384023172522924,735
942,bm25,100.0,0.8,4,0.01,15,1,0.4483988765175907,0.3376397092248792,0.432722750968792,735
943,bm25,100.0,0.8,4,0.01,15,2,0.4501557943222606,0.33785190233326423,0.43239373856642704,735
944,bm25,100.0,0.8,4,0.01,30,1,0.4508653112685316,0.3383528245521103,0.43437467397281965,735
945,bm25,100.0,0.8,4,0.01,30,2,0.45461658289972534,0.3416509871419822,0.43670303933976395,735
946,bm25,100.0,0.8,4,0.01,45,1,0.45648921542394866,0.34283047516594584,0.43913396168763424,735
947,bm25,100.0,0.8,4,0.01,45,2,0.45544174734065307,0.34281515361620113,0.4383662865282118,735
948,bm25,100.0,0.8,4,0.02,15,1,0.44839866999974987,0.33789568119819907,0.4328577668883762,735
949,bm25,100.0,0.8,4,0.02,15,2,0.4503910859337096,0.338375527729393,0.4327884139070017,735
950,bm25,100.0,0.8,4,0.02,30,1,0.4512170114735413,0.33848374463842357,0.4346067257559413,735
951,bm25,100.0,0.8,4,0.02,30,2,0.4546164456242051,0.3416298090863214,0.436815500247638,735
952,bm25,100.0,0.8,4,0.02,45,1,0.4563719821296931,0.34287097872369077,0.43916662565862447,735
953,bm25,100.0,0.8,4,0.02,45,2,0.4555587060838683,0.34275549297033364,0.4383822423940318,735
954,bm25,100.0,0.8,4,0.03,15,1,0.4482817115787777,0.337497458101569,0.4325570739638985,735
955,bm25,100.0,0.8,4,0.03,15,2,0.45015599995336564,0.33837794820551953,0.4326321335365583,735
956,bm25,100.0,0.8,4,0.03,30,1,0.45121714874906155,0.33850822080083076,0.4345940685378119,735
957,bm25,100.0,0.8,4,0.03,30,2,0.4544998990297936,0.3412308751685245,0.43655658143214443,735
958,bm25,100.0,0.8,4,0.03,45,1,0.45648921542394866,0.34280386561190473,0.43911805757172084,735
959,bm25,100.0,0.8,4,0.03,45,2,0.4555587060838683,0.342976119938087,0.43846990378163,735
960,bm25,100.0,0.8,5,0.005,15,1,0.469506940069658,0.3557658109791985,0.45435299308629745,735
961,bm25,100.0,0.8,5,0.005,15,2,0.47126894786556345,0.35662087263177245,0.45400314492414734,735
962,bm25,100.0,0.8,5,0.005,30,1,0.46950721494294145,0.35597736934039126,0.45449407394036767,735
963,bm25,100.0,0.8,5,0.005,30,2,0.47079960181440683,0.35607473351433694,0.4535117081383073,735
964,bm25,100.0,0.8,5,0.005,45,1,0.46938998164868584,0.3559168203742319,0.45441170718148427,735
965,bm25,100.0,0.8,5,0.005,45,2,0.47115150805346717,0.3562146169871833,0.4537136068002881,735
966,bm25,100.0,0.8,5,0.01,15,1,0.469506940069658,0.3557764210587741,0.4543608781114064,735
967,bm25,100.0,0.8,5,0.01,15,2,0.47126894786556345,0.3566331879820167,0.4539895616192468,735
968,bm25,100.0,0.8,5,0.01,30,1,0.4696243109616768,0.3560198096586936,0.4545636787560241,735
969,bm25,100.0,0.8,5,0.01,30,2,0.4706825057956715,0.3560110730368834,0.4534421033226509,735
970,bm25,100.0,0.8,5,0.01,45,1,0.46938998164868584,0.3559168203742319,0.45441170718148427,735
971,bm25,100.0,0.8,5,0.01,45,2,0.47115150805346717,0.3562146169871833,0.4537136068002881,735
972,bm25,100.0,0.8,5,0.02,15,1,0.46927261075666704,0.3556156137945186,0.4542014945163032,735
973,bm25,100.0,0.8,5,0.02,15,2,0.47138604388429883,0.35663854893760966,0.4540576478836559,735
974,bm25,100.0,0.8,5,0.02,30,1,0.4696243109616768,0.3560198096586936,0.4545636787560241,735
975,bm25,100.0,0.8,5,0.02,30,2,0.4706825057956715,0.35602168311645893,0.4534499883477598,735
976,bm25,100.0,0.8,5,0.02,45,1,0.46950721494294145,0.35595914841655996,0.45448112785741673,735
977,bm25,100.0,0.8,5,0.02,45,2,0.47115150805346717,0.3562146169871833,0.4537136068002881,735
978,bm25,100.0,0.8,5,0.03,15,1,0.4691555147379317,0.35562091883430635,0.4541443627790521,735
979,bm25,100.0,0.8,5,0.03,15,2,0.47138604388429883,0.35659457356381896,0.45403067566004385,735
980,bm25,100.0,0.8,5,0.03,30,1,0.4695070776674212,0.35599339673572905,0.4545021431052006,735
981,bm25,100.0,0.8,5,0.03,30,2,0.4706825057956715,0.35602168311645893,0.4534499883477598,735
982,bm25,100.0,0.8,5,0.03,45,1,0.46938998164868584,0.3559168203742319,0.45441170718148427,735
983,bm25,100.0,0.8,5,0.03,45,2,0.47115150805346717,0.3562146169871833,0.4537136068002881,735
984,bm25,100.0,0.8,6,0.005,15,1,0.4769014480639826,0.3630991225203032,0.46317453204940273,735
985,bm25,100.0,0.8,6,0.005,15,2,0.4828844124219608,0.3674817166843791,0.46728554535947336,735
986,bm25,100.0,0.8,6,0.005,30,1,0.4795972662611437,0.3649333628983013,0.465307767846336,735
987,bm25,100.0,0.8,6,0.005,30,2,0.48405921777283895,0.3677145654681849,0.46787501828074074,735
988,bm25,100.0,0.8,6,0.005,45,1,0.48029997884304293,0.36557680886459687,0.4660190873862806,735
989,bm25,100.0,0.8,6,0.005,45,2,0.4856991798957451,0.3690869902100282,0.4693564956699083,735
990,bm25,100.0,0.8,6,0.01,15,1,0.47678421476972704,0.3630778700856335,0.46315094369263116,735
991,bm25,100.0,0.8,6,0.01,15,2,0.4830019894287327,0.3678359171879743,0.4674901743681773,735
992,bm25,100.0,0.8,6,0.01,30,1,0.4795972662611437,0.3649368995914931,0.46529209522576975,735
993,bm25,100.0,0.8,6,0.01,30,2,0.48417631346933127,0.36786966256606124,0.4679780184383226,735
994,bm25,100.0,0.8,6,0.01,45,1,0.48029997884304293,0.3656033340635359,0.46603156046468597,735
995,bm25,100.0,0.8,6,0.01,45,2,0.4856991798957451,0.3690869902100282,0.4693564956699083,735
996,bm25,100.0,0.8,6,0.02,15,1,0.47678421476972704,0.3630248196877555,0.4630845384191356,735
997,bm25,100.0,0.8,6,0.02,15,2,0.4833543074943535,0.36807299661408593,0.46784655927067015,735
998,bm25,100.0,0.8,6,0.02,30,1,0.4795972662611437,0.3649545830574525,0.465315652871445,735
999,bm25,100.0,0.8,6,0.02,30,2,0.4842935467635868,0.36788706534208476,0.4679959509625605,735
1000,bm25,100.0,0.8,6,0.02,45,1,0.48029997884304293,0.3656033340635359,0.46603156046468597,735
1001,bm25,100.0,0.8,6,0.02,45,2,0.4856991798957451,0.3691205887953509,0.4693879383406925,735
1002,bm25,100.0,0.8,6,0.03,15,1,0.4767843520452472,0.36303433450700023,0.4630369836562225,735
1003,bm25,100.0,0.8,6,0.03,15,2,0.4833547193209141,0.36802534856906916,0.46776899778621156,735
1004,bm25,100.0,0.8,6,0.03,30,1,0.4795972662611437,0.36497049817681587,0.4653662880947226,735
